task,pipeline,model,sampling_rate,outer_fold,inner_fold,learning_rate,channels,window,accuracy_unbalanced,accuracy_weighted,precision_micro,precision_macro,precision_weighted,recall_micro,recall_macro,recall_weighted,f1score_micro,f1score_macro,f1score_weighted,rocauc_micro,rocauc_macro,rocauc_weighted,cohen_kappa
slp,ica,egn,125,8,3,0.001,61,4,0.5347648261758691,0.5416511543272107,0.5347648261758691,0.6418376068376068,0.6439217485536504,0.5347648261758691,0.5416511543272107,0.5347648261758691,0.5347648261758691,0.4396121273179486,0.4358343526734654,0.8286559272474766,0.8286559272474766,0.8286559272474766,0.08215041520735611
slp,ica,egn,125,9,3,0.001,61,4,0.5485008818342152,0.5477311750360822,0.5485008818342152,0.7006826741996234,0.7003752362352488,0.5485008818342152,0.5477311750360822,0.5485008818342152,0.5485008818342152,0.44169086678077585,0.44212155232534617,0.603577738515901,0.603577738515901,0.603577738515901,0.09560926372455558
slp,ica,egn,125,10,3,0.001,61,4,0.5857868020304569,0.5837298380446614,0.5857868020304569,0.6051929551929551,0.6048004711964102,0.5857868020304569,0.5837298380446614,0.5857868020304569,0.5857868020304569,0.5625538807178871,0.5634750097567114,0.6733186001253422,0.6733186001253422,0.6733186001253422,0.16813976113100548
slp,ica,egn,125,1,4,0.001,61,4,0.5201207243460765,0.5201207243460765,0.5201207243460765,0.5202453887766408,0.5202453887766408,0.5201207243460765,0.5201207243460765,0.5201207243460765,0.5201207243460765,0.5193808507726695,0.5193808507726695,0.5374905367820606,0.5374905367820606,0.5374905367820606,0.04024144869215296
slp,ica,egn,125,2,4,0.001,61,4,0.6073619631901841,0.6023709826526727,0.6073619631901841,0.6641116945299455,0.6625983683608853,0.6073619631901841,0.6023709826526727,0.6073619631901841,0.6073619631901841,0.5641326802999003,0.5663783573331617,0.7411119523795581,0.7411119523795581,0.7411119523795581,0.20676239116935136
slp,ica,egn,125,3,4,0.001,61,4,0.5040241448692153,0.5040241448692153,0.5040241448692153,0.505084919173317,0.505084919173317,0.5040241448692153,0.5040241448692153,0.5040241448692153,0.5040241448692153,0.47673429029361236,0.47673429029361236,0.597702917707452,0.597702917707452,0.597702917707452,0.008048289738430636
slp,ica,egn,125,4,4,0.001,61,4,0.5198776758409785,0.5205364417912433,0.5198776758409785,0.5207355669540543,0.5208505420516831,0.5198776758409785,0.5205364417912433,0.5198776758409785,0.5198776758409785,0.5189959993628961,0.5187230995006326,0.580316610406239,0.580316610406239,0.580316610406239,0.041011932064647705
slp,ica,egn,125,5,4,0.001,61,4,0.6064908722109533,0.606415589652434,0.6064908722109533,0.606452383010426,0.6064677786906371,0.6064908722109533,0.606415589652434,0.6064908722109533,0.6064908722109533,0.6064115226337448,0.6064568652492925,0.6408677010940901,0.6408677010940901,0.6408677010940901,0.21285219888975304
slp,ica,egn,125,6,4,0.001,61,4,0.6456692913385826,0.6431232701724505,0.6456692913385826,0.6457836364199634,0.6457516197971768,0.6456692913385826,0.6431232701724505,0.6456692913385826,0.6456692913385826,0.6427765042650981,0.6440420986097476,0.7275211127670144,0.7275211127670144,0.7275211127670144,0.2873937904130818
slp,ica,egn,125,7,4,0.001,61,4,0.5266331658291458,0.527047829143536,0.5266331658291458,0.5847447972049218,0.5848155787291309,0.5266331658291458,0.527047829143536,0.5266331658291458,0.5266331658291458,0.42982023907290806,0.4295841099832587,0.6389824893133903,0.6389824893133903,0.6389824893133903,0.05405078084788162
slp,ica,egn,125,8,4,0.001,61,4,0.7402862985685071,0.7381084845873578,0.7402862985685071,0.757371193452852,0.7563511997284135,0.7402862985685071,0.7381084845873578,0.7402862985685071,0.7402862985685071,0.7346932672590567,0.7353234679699808,0.7816462182659366,0.7816462182659366,0.7816462182659366,0.47823347294044494
slp,ica,egn,125,9,4,0.001,61,4,0.5555555555555556,0.5554297516548052,0.5555555555555556,0.5565843621399177,0.5565716608240613,0.5555555555555556,0.5554297516548052,0.5555555555555556,0.5555555555555556,0.5532194316589955,0.5532764102906189,0.5921745135121684,0.5921745135121684,0.5921745135121684,0.11088709677419362
slp,ica,egn,125,10,4,0.001,61,4,0.617258883248731,0.6164012765115282,0.617258883248731,0.6207434114295979,0.6205757068647433,0.617258883248731,0.6164012765115282,0.617258883248731,0.617258883248731,0.6134323526135698,0.613783768692309,0.6992611406141769,0.6992611406141769,0.6992611406141769,0.23318761602491156
slp,ica,egn,125,1,5,0.001,61,4,0.4778672032193159,0.4778672032193159,0.4778672032193159,0.468888003642158,0.46888800364215794,0.4778672032193159,0.4778672032193159,0.4778672032193159,0.4778672032193159,0.4372645888123986,0.43726458881239866,0.5532268055010141,0.5532268055010141,0.5532268055010141,-0.04426559356136828
slp,ica,egn,125,2,5,0.001,61,4,0.6032719836400818,0.5978114006283021,0.6032719836400818,0.6777636710583335,0.6759468006334979,0.6032719836400818,0.5978114006283021,0.6032719836400818,0.6032719836400818,0.5501785231653366,0.5527067831879435,0.7606972395704791,0.7606972395704791,0.7606972395704791,0.19774035188607042
slp,ica,egn,125,3,5,0.001,61,4,0.6187122736418511,0.6187122736418511,0.6187122736418511,0.6278693528693529,0.6278693528693529,0.6187122736418511,0.6187122736418511,0.6187122736418511,0.6187122736418511,0.6117615657079376,0.6117615657079375,0.6375800072062152,0.6375800072062152,0.6375800072062152,0.23742454728370221
slp,ica,egn,125,4,5,0.001,61,4,0.49133537206931704,0.49371850940352857,0.49133537206931704,0.4927854544065547,0.492838856872232,0.49133537206931704,0.49371850940352857,0.49133537206931704,0.49133537206931704,0.4755870893374228,0.47438280889321904,0.5422077922077922,0.5422077922077922,0.5422077922077922,-0.012501163452091735
slp,ica,egn,125,5,5,0.001,61,4,0.7281947261663286,0.7265638822711319,0.7281947261663286,0.7711783855128564,0.7703187123259259,0.7281947261663286,0.7265638822711319,0.7281947261663286,0.7281947261663285,0.7160394592619657,0.7165161363954701,0.7159233519727775,0.7159233519727775,0.7159233519727775,0.45459423981110336
slp,ica,egn,125,6,5,0.001,61,4,0.6119235095613048,0.6122525015967639,0.6119235095613048,0.6120854591836735,0.6128952072955166,0.6119235095613048,0.6122525015967639,0.6119235095613048,0.6119235095613048,0.6118272425249169,0.6120679101158867,0.6948406784472358,0.6948406784472358,0.6948406784472358,0.22408755246241308
slp,ica,egn,125,7,5,0.001,61,4,0.5457286432160804,0.5461564568131682,0.5457286432160804,0.6676203891187604,0.6677642990903102,0.5457286432160804,0.5461564568131682,0.5457286432160804,0.5457286432160804,0.44551569727874385,0.44527878724106695,0.718188649972122,0.718188649972122,0.718188649972122,0.09223391114089419
slp,ica,egn,125,8,5,0.001,61,4,0.7423312883435583,0.7406894589993182,0.7423312883435583,0.7515707183987198,0.7508460572179227,0.7423312883435583,0.7406894589993182,0.7423312883435583,0.7423312883435583,0.7390298861480076,0.7395100901037241,0.7994160388526586,0.7994160388526586,0.7994160388526586,0.48289796689116893
slp,ica,egn,125,9,5,0.001,61,4,0.5943562610229277,0.5940781615487981,0.5943562610229277,0.6044919985627816,0.6044353743307154,0.5943562610229277,0.5940781615487981,0.5943562610229277,0.5943562610229277,0.5838718014990953,0.5839882954938045,0.654677624048176,0.654677624048176,0.654677624048176,0.18826055833929856
slp,ica,egn,125,10,5,0.001,61,4,0.500507614213198,0.4989259326450506,0.500507614213198,0.49877977947031654,0.4988253821468149,0.500507614213198,0.4989259326450506,0.500507614213198,0.500507614213198,0.4842273307790549,0.4850646024985252,0.5872695187518554,0.5872695187518554,0.5872695187518554,-0.0021547713088685416
slp,isr,egn,125,1,1,0.001,61,4,0.6257545271629779,0.6257545271629779,0.6257545271629779,0.6302165209918464,0.6302165209918463,0.6257545271629779,0.6257545271629779,0.6257545271629779,0.6257545271629779,0.622520856047335,0.6225208560473349,0.5971604273528496,0.5971604273528496,0.5971604273528496,0.2515090543259557
slp,isr,egn,125,2,1,0.001,61,4,0.42024539877300615,0.4185340734636509,0.42024539877300615,0.41492661191682684,0.41534790196484106,0.42024539877300615,0.4185340734636509,0.42024539877300615,0.42024539877300615,0.41295337829754936,0.4140237666242219,0.41969488448361686,0.41969488448361686,0.41969488448361686,-0.1634405173028748
slp,isr,egn,125,3,1,0.001,61,4,0.6468812877263581,0.6468812877263581,0.6468812877263581,0.6468818823681824,0.6468818823681824,0.6468812877263581,0.6468812877263581,0.6468812877263581,0.6468812877263581,0.6468809303314154,0.6468809303314154,0.716637855300819,0.716637855300819,0.716637855300819,0.29376257545271633
slp,isr,egn,125,4,1,0.001,61,4,0.48521916411824667,0.48619610223323406,0.48521916411824667,0.4858902665998113,0.48595043440850333,0.48521916411824667,0.48619610223323406,0.48521916411824667,0.48521916411824667,0.48287848184508425,0.48241743836703715,0.4899230091291551,0.4899230091291551,0.4899230091291551,-0.02754898646196091
slp,isr,egn,125,5,1,0.001,61,4,0.704868154158215,0.7056469697530787,0.704868154158215,0.7132209897610922,0.7135802515074524,0.704868154158215,0.7056469697530787,0.704868154158215,0.704868154158215,0.7024438049311659,0.702225885899521,0.8108610764793258,0.8108610764793258,0.8108610764793258,0.41063835905694257
slp,isr,egn,125,6,1,0.001,61,4,0.6872890888638921,0.6871584699453552,0.6872890888638921,0.6869537698111297,0.6875714628030603,0.6872890888638921,0.6871584699453552,0.6872890888638921,0.6872890888638921,0.6870003748771518,0.6873746337488521,0.7871032168456056,0.7871032168456056,0.7871032168456056,0.3740514857102334
slp,isr,egn,125,7,1,0.001,61,4,0.4472361809045226,0.44739319450841597,0.4472361809045226,0.44169733931561933,0.4416795295355907,0.4472361809045226,0.44739319450841597,0.4472361809045226,0.4472361809045226,0.4334886128364389,0.43339991884890283,0.39886103771221704,0.39886103771221704,0.39886103771221704,-0.10518046400413605
slp,isr,egn,125,8,1,0.001,61,4,0.6860940695296524,0.687700004601413,0.6860940695296524,0.6946917629907321,0.6954313495250185,0.6860940695296524,0.687700004601413,0.6860940695296524,0.6860940695296524,0.6837048687449895,0.6832551368325823,0.7679800215011483,0.7679800215011483,0.7679800215011483,0.3741354511912952
slp,isr,egn,125,9,1,0.001,61,4,0.4991181657848324,0.4986033693326034,0.4991181657848324,0.4978813559322034,0.4978850925178609,0.4991181657848324,0.4986033693326034,0.4991181657848324,0.4991181657848324,0.45216086659204646,0.4524437418883886,0.5172385905539243,0.5172385905539243,0.5172385905539243,-0.0027961314991373776
slp,isr,egn,125,10,1,0.001,61,4,0.5065989847715736,0.5048879341623511,0.5065989847715736,0.5056854150281034,0.5057076972169685,0.5065989847715736,0.5048879341623511,0.5065989847715736,0.5065989847715736,0.4877389502880672,0.48863704716823414,0.5214112544117162,0.5214112544117162,0.5214112544117162,0.009808626295888856
slp,isr,egn,125,1,2,0.001,61,4,0.5925553319919518,0.5925553319919517,0.5925553319919518,0.592618700372711,0.592618700372711,0.5925553319919518,0.5925553319919517,0.5925553319919518,0.5925553319919518,0.5924856281260534,0.5924856281260534,0.5852256395515953,0.5852256395515953,0.5852256395515953,0.1851106639839034
slp,isr,egn,125,2,2,0.001,61,4,0.623721881390593,0.6220817629268334,0.623721881390593,0.6273759280031075,0.6270836042741063,0.623721881390593,0.6220817629268334,0.623721881390593,0.623721881390593,0.6190766495205435,0.6197648320198103,0.7299974483073075,0.7299974483073075,0.7299974483073075,0.24491756916092167
slp,isr,egn,125,3,2,0.001,61,4,0.6569416498993964,0.6569416498993963,0.6569416498993964,0.6584821428571429,0.6584821428571429,0.6569416498993964,0.6569416498993963,0.6569416498993964,0.6569416498993964,0.6561059621462306,0.6561059621462306,0.7042374974191223,0.7042374974191223,0.7042374974191223,0.3138832997987927
slp,isr,egn,125,4,2,0.001,61,4,0.7033639143730887,0.7039468214244142,0.7033639143730887,0.7053107344632769,0.7056231870703441,0.7033639143730887,0.7039468214244142,0.7033639143730887,0.7033639143730887,0.7030071628840882,0.7028707579029997,0.7755499941799558,0.7755499941799558,0.7755499941799558,0.4073762681464044
slp,isr,egn,125,5,2,0.001,61,4,0.5618661257606491,0.5643225405603354,0.5618661257606491,0.6013485040033713,0.6018784688119984,0.5618661257606491,0.5643225405603354,0.5618661257606491,0.5618661257606491,0.5191112716763007,0.5179478742862503,0.7098871346689545,0.7098871346689545,0.7098871346689545,0.12800881096949324
slp,isr,egn,125,6,2,0.001,61,4,0.5545556805399325,0.553864168618267,0.5545556805399325,0.553864168618267,0.5545556805399325,0.5545556805399325,0.553864168618267,0.5545556805399325,0.5545556805399325,0.553864168618267,0.5545556805399325,0.6185660553342053,0.6185660553342053,0.6185660553342053,0.10772833723653397
slp,isr,egn,125,7,2,0.001,61,4,0.6723618090452261,0.6724180423908915,0.6723618090452261,0.6745906736599216,0.6746107535213153,0.6723618090452261,0.6724180423908915,0.6723618090452261,0.6723618090452261,0.6713576494427558,0.6713393919954382,0.7450001212091827,0.7450001212091827,0.7450001212091827,0.3447970783811517
slp,isr,egn,125,8,2,0.001,61,4,0.6083844580777096,0.6115424354860974,0.6083844580777096,0.6306134644774481,0.6315644380132658,0.6083844580777096,0.6115424354860974,0.6083844580777096,0.6083844580777096,0.5948111457385691,0.5935978887697074,0.6113311887959774,0.6113311887959774,0.6113311887959774,0.22163853759293828
slp,isr,egn,125,9,2,0.001,61,4,0.5705467372134039,0.5702701189468969,0.5705467372134039,0.5779524162799123,0.5779108113413365,0.5705467372134039,0.5702701189468969,0.5705467372134039,0.5705467372134039,0.5595730173097857,0.5596956287053569,0.6030800527546907,0.6030800527546907,0.6030800527546907,0.14061765703632922
slp,isr,egn,125,10,2,0.001,61,4,0.5309644670050762,0.5321869743048455,0.5309644670050762,0.5346548938134811,0.5347811821833505,0.5309644670050762,0.5321869743048455,0.5309644670050762,0.5309644670050762,0.5230354178195904,0.5224735166962096,0.5505656892172708,0.5505656892172708,0.5505656892172708,0.06421192031190892
slp,isr,egn,125,1,3,0.001,61,4,0.5523138832997988,0.5523138832997988,0.5523138832997988,0.5534037558685446,0.5534037558685445,0.5523138832997988,0.5523138832997988,0.5523138832997988,0.5523138832997988,0.5500180570603106,0.5500180570603106,0.5700966361549579,0.5700966361549579,0.5700966361549579,0.1046277665995976
slp,isr,egn,125,2,3,0.001,61,4,0.4437627811860941,0.4424091325499776,0.4437627811860941,0.44084117892240066,0.44113333914877,0.4437627811860941,0.4424091325499776,0.4437627811860941,0.4437627811860941,0.4392225478002404,0.4400480447794865,0.46470925344164776,0.46470925344164776,0.46470925344164776,-0.1154599318184677
slp,isr,egn,125,3,3,0.001,61,4,0.7736418511066399,0.7736418511066399,0.7736418511066399,0.7793427230046948,0.7793427230046948,0.7736418511066399,0.7736418511066399,0.7736418511066399,0.7736418511066399,0.772481040086674,0.7724810400866738,0.8670939115578785,0.8670939115578785,0.8670939115578785,0.5472837022132797
slp,isr,egn,125,4,3,0.001,61,4,0.6320081549439348,0.6342268486954786,0.6320081549439348,0.6507488888058865,0.6514985181603645,0.6320081549439348,0.6342268486954786,0.6320081549439348,0.6320081549439348,0.6224610218277764,0.6216654274014299,0.7187338909489998,0.7187338909489998,0.7187338909489998,0.2672333346437876
slp,isr,egn,125,5,3,0.001,61,4,0.6551724137931034,0.654804080104348,0.6551724137931034,0.6561533704390847,0.6560680698611733,0.6551724137931034,0.654804080104348,0.6551724137931034,0.6551724137931034,0.6542834042834043,0.6544256458049562,0.6962593557253541,0.6962593557253541,0.6962593557253541,0.30982232927758213
slp,isr,egn,125,6,3,0.001,61,4,0.46006749156355453,0.45576964019586974,0.46006749156355453,0.4537010506208214,0.4548676759244636,0.46006749156355453,0.45576964019586974,0.46006749156355453,0.4600674915635546,0.45120069140070374,0.4539470454334451,0.4874489289009195,0.4874489289009195,0.4874489289009195,-0.08907707149748112
slp,isr,egn,125,7,3,0.001,61,4,0.5608040201005026,0.5610348840028121,0.5608040201005026,0.5773526068389198,0.5773888181884568,0.5608040201005026,0.5610348840028121,0.5608040201005026,0.5608040201005026,0.5364648240322117,0.5363580731722631,0.5927654279088184,0.5927654279088184,0.5927654279088184,0.12201332280647204
slp,isr,egn,125,8,3,0.001,61,4,0.6053169734151329,0.6090262991671442,0.6053169734151329,0.636657735645262,0.6377973997263575,0.6053169734151329,0.6090262991671442,0.6053169734151329,0.6053169734151329,0.5858569015073393,0.5843882168350529,0.7559034037907277,0.7559034037907277,0.7559034037907277,0.21640145964189783
slp,isr,egn,125,9,3,0.001,61,4,0.47883597883597884,0.47823246901906136,0.47883597883597884,0.45906285647430456,0.45911381812987595,0.47883597883597884,0.47823246901906136,0.47883597883597884,0.4788359788359789,0.409330753942898,0.40968810728425054,0.49635445179913407,0.49635445179913407,0.49635445179913407,-0.043587531648920486
slp,isr,egn,125,10,3,0.001,61,4,0.5106598984771573,0.5096171290035294,0.5106598984771573,0.5101457155284906,0.5101662828464373,0.5106598984771573,0.5096171290035294,0.5106598984771573,0.5106598984771573,0.5036569454782673,0.5041956341704896,0.5264496816967378,0.5264496816967378,0.5264496816967378,0.01927287750464768
slp,isr,egn,125,1,4,0.001,61,4,0.49899396378269617,0.49899396378269617,0.49899396378269617,0.4989582678320652,0.4989582678320652,0.49899396378269617,0.49899396378269617,0.49899396378269617,0.49899396378269617,0.4946650169665936,0.49466501696659354,0.4846139209502488,0.4846139209502488,0.4846139209502488,-0.002012072434607548
slp,isr,egn,125,2,4,0.001,61,4,0.5010224948875256,0.49918220340755554,0.5010224948875256,0.49913884618603566,0.4992758388188713,0.5010224948875256,0.49918220340755554,0.5010224948875256,0.5010224948875256,0.4936513325411645,0.49465081218134904,0.519675223900576,0.519675223900576,0.519675223900576,-0.0016411952602615187
